score	sentiment	split	text
5	pos	train	The hardest thing to find in South Florida is good Mexican-American cooking at a reasonable price. There are many restaurants which serve Mexican food of the authentic variety from Mexico City or the Norteno food of Nuevo Leon, but few which serve Tex-Mex or Cal-Mex food to which many Americans are accustomed. I personally prefer the Tex-Mex variety, especially the beef enchiladas. I have eaten around, trying to find just that perfect balance of tastes which I prefer and finally discovered El Torito Grill. I hope these guys don't get sued by the real El Torito people, because their restaurant is just dandy. The food, service, and ambience of the place are all fabulous and the prices are downright cheap. I had the enchilada dinner, one beef and one cheese enchilada (my choice), with rice and beans. Along with this perfect combination plate I had a side order of Guacamole which arrived in a molecate. My wife had the grilled chicken breast which came with black beans and white rice along with some platanos maduros. Not Mexican, but if you want to survive successfully as a latin restaurant in South Florida, you need a combination like this. My wife's friend had the Chicken quesadilla which came with crema and guacamole toppings. We all agreed that the food was delicious and served piping hot. Although we did not order fajitas, a couple near us did and they arrived on a sizzling platter filling the air with their aroma. The restaurant is decorated in typical Mexican restaurant motif with serapes and sombreros on the walls. Latin music is played on the sound system however, many nights the is entertainment with dancing in the bar area. The restaurant has a 2 for one margarita special on some nights. I give it twenty five big happy faces.
5	pos	train	When we came through the front door, the atmosphere hit us. The Interior was so warm and friendly. The food was all homemade and delicious and hot. The service was first class and we will definately go back again.
5	pos	train	"I have been to the restaurant many times with various friends and family, and we all plan to go back again. The stuffed mushrooms are the best I've ever had, as was the lasagna. I've had their ""Sunday Ragu"" which is a pasta served with a combination of different meats -- suberb! It is really nice to hear the jazz combo on Fridays, Saturdays and Sunday brunch. The restaurant is definitely a must try. You won't be disappointed."
5	pos	train	I went to college at SUNY Binghamton years ago and if there was one place i could revisit, it would be The Spot! Miss the Boston Creme pie and the menu that seemed to go on forever....
5	pos	train	Review Deleted due to posting Policy violations.
5	pos	train	My new favorite restaurant, even with the hour wait. Have a drink at the bar, relax and enjoy the atmosphere while waiting. It's worth it.
5	pos	train	What a great place to find genuine Italian cooking. If you are used to crusty Italian bread, homemade sauces, and real Italian ingredients, this is the place. The people are friendly, nice atmosphere (nothing pretentious, just simple), the prices are as if they were not interested in a profit. I moved from Jersey to Roanoke, Virginia and thought I would never find such a place this far south. If you are in the Roanoke area, don't miss it.
5	pos	train	There's not a lot of deli's in Atlanta that bake their own breads, let alone make their own soups & cream pies. The interior is not a typical New York deli, but more modern, like the city of Atlanta. Decorated with sleek black chairs, set off by marble-style tabletops, cobalt halogen lighting and suede textural wall covering. Very nice alternative to the pre-weight, pre-baked, pre-packaged deli chain.
5	pos	train	A superbly prepared 24 ounce veal chop at less than $20. Service when you wanted it and not overbearing. Fabulous deserts that would feed an army. Do not miss this restaurant if you are in Orlando. It will be the hit of your dining experiences.
5	pos	train	This is a quaint little sandwich shop we discovered just off Highway 1 when we were on holiday. It has the best juice drinks, sandwiches and soups I have ever eaten. It is only open from 10-4PM and the local clientale rushes in as the soups often sell out early. They have a darling little courtyard and play jazz standards. If you're traveling through California to the Hearst Castle then this is a must-visit. 5 stars
5	pos	train	This is a small wine and food bistro in old town Katy (just west of Houston). They have over 350 wines and one of the most knowledgable sommeliers` I have encountered in the Houston area. The atmosphere is European-West Coast and the food fresh and inventive at a pretty good price. The daily special was excellent. It is so great to see a place like this in the Burbs!!
5	pos	train	Tanaka is a sushi master like none other. The sushi at Tanaka's is by far, the best I have ever had. Tanaka offers personal service, and let us try, for free, types of fish we'd never even heard of! The rolls are all delicious, with homemade sauces. And at the end of the meal, he gave us complementary carved-fruit desserts! A great find in a town with more restaurants-even sushi restaurants- than I've been able to sample, even after living here for 6 years. The price is right and the fish is even better. Love it Love it Love it.
